2.197400000000000091e+02 3.345000000000000000e+04
2.199900000000000091e+02 3.350700000000000000e+04
2.202400000000000091e+02 3.366300000000000000e+04
2.204900000000000091e+02 3.398500000000000000e+04
2.207400000000000091e+02 3.374000000000000000e+04
2.209900000000000091e+02 3.415800000000000000e+04
2.212400000000000091e+02 3.399700000000000000e+04
2.214900000000000091e+02 3.408300000000000000e+04
2.217400000000000091e+02 3.427900000000000000e+04
2.219900000000000091e+02 3.444200000000000000e+04
2.222400000000000091e+02 3.420700000000000000e+04
2.224900000000000091e+02 3.446400000000000000e+04
2.227400000000000091e+02 3.450500000000000000e+04
2.229900000000000091e+02 3.437000000000000000e+04
2.232400000000000091e+02 3.411700000000000000e+04
2.234900000000000091e+02 3.428600000000000000e+04
2.237400000000000091e+02 3.432700000000000000e+04
2.239900000000000091e+02 3.423100000000000000e+04
2.242400000000000091e+02 3.411900000000000000e+04
2.244900000000000091e+02 3.430900000000000000e+04
2.247400000000000091e+02 3.419300000000000000e+04
2.249900000000000091e+02 3.428700000000000000e+04
2.252400000000000091e+02 3.387800000000000000e+04
2.254900000000000091e+02 3.404200000000000000e+04
2.257400000000000091e+02 3.368900000000000000e+04
2.259900000000000091e+02 3.372200000000000000e+04
2.262400000000000091e+02 3.345700000000000000e+04
2.264900000000000091e+02 3.339100000000000000e+04
2.267400000000000091e+02 3.321200000000000000e+04
2.269900000000000091e+02 3.341200000000000000e+04
2.272400000000000091e+02 3.299400000000000000e+04
2.274900000000000091e+02 3.312500000000000000e+04
2.277400000000000091e+02 3.268600000000000000e+04
2.279900000000000091e+02 3.296700000000000000e+04
2.282400000000000091e+02 3.282100000000000000e+04
2.284900000000000091e+02 3.258100000000000000e+04
2.287400000000000091e+02 3.255200000000000000e+04
2.289900000000000091e+02 3.262100000000000000e+04
2.292400000000000091e+02 3.218100000000000000e+04
2.294900000000000091e+02 3.222600000000000000e+04
2.297400000000000091e+02 3.194100000000000000e+04
2.299900000000000091e+02 3.181900000000000000e+04
2.302400000000000091e+02 3.199300000000000000e+04
2.304900000000000091e+02 3.203600000000000000e+04
2.307400000000000091e+02 3.176000000000000000e+04
2.309900000000000091e+02 3.181200000000000000e+04
2.312400000000000091e+02 3.154900000000000000e+04
2.314900000000000091e+02 3.158200000000000000e+04
2.317400000000000091e+02 3.141700000000000000e+04
2.319900000000000091e+02 3.149500000000000000e+04
2.322400000000000091e+02 3.167200000000000000e+04
2.324900000000000091e+02 3.134700000000000000e+04
2.327400000000000091e+02 3.125300000000000000e+04
2.329900000000000091e+02 3.121400000000000000e+04
2.332400000000000091e+02 3.132300000000000000e+04
2.334900000000000091e+02 3.123100000000000000e+04
2.337400000000000091e+02 3.134700000000000000e+04
2.339900000000000091e+02 3.133500000000000000e+04
2.342400000000000091e+02 3.168500000000000000e+04
2.344900000000000091e+02 3.166400000000000000e+04
2.347400000000000091e+02 3.170500000000000000e+04
2.349900000000000091e+02 3.186800000000000000e+04
2.352400000000000091e+02 3.203700000000000000e+04
2.354900000000000091e+02 3.220400000000000000e+04
2.357400000000000091e+02 3.224800000000000000e+04
2.359900000000000091e+02 3.253700000000000000e+04
2.362400000000000091e+02 3.294400000000000000e+04
2.364900000000000091e+02 3.303700000000000000e+04
2.367400000000000091e+02 3.304400000000000000e+04
2.369900000000000091e+02 3.359600000000000000e+04
2.372400000000000091e+02 3.375200000000000000e+04
2.374900000000000091e+02 3.412300000000000000e+04
2.377400000000000091e+02 3.439100000000000000e+04
2.379900000000000091e+02 3.458700000000000000e+04
2.382400000000000091e+02 3.502300000000000000e+04
2.384900000000000091e+02 3.523400000000000000e+04
2.387400000000000091e+02 3.564200000000000000e+04
2.389900000000000091e+02 3.589900000000000000e+04
2.392400000000000091e+02 3.620900000000000000e+04
2.394900000000000091e+02 3.647000000000000000e+04
2.397400000000000091e+02 3.672600000000000000e+04
2.399900000000000091e+02 3.735800000000000000e+04
2.402400000000000091e+02 3.766300000000000000e+04
2.404900000000000091e+02 3.781800000000000000e+04
2.407400000000000091e+02 3.819800000000000000e+04
2.409900000000000091e+02 3.873400000000000000e+04
2.412400000000000091e+02 3.879700000000000000e+04
2.414900000000000091e+02 3.942000000000000000e+04
2.417400000000000091e+02 3.992000000000000000e+04
2.419900000000000091e+02 4.027800000000000000e+04
2.422400000000000091e+02 4.038700000000000000e+04
2.424900000000000091e+02 4.077800000000000000e+04
2.427400000000000091e+02 4.118800000000000000e+04
2.429900000000000091e+02 4.153200000000000000e+04
2.432400000000000091e+02 4.209100000000000000e+04
2.434900000000000091e+02 4.248700000000000000e+04
2.437400000000000091e+02 4.281300000000000000e+04
2.439900000000000091e+02 4.327700000000000000e+04
2.442400000000000091e+02 4.359800000000000000e+04
2.444900000000000091e+02 4.376300000000000000e+04
2.447400000000000091e+02 4.412600000000000000e+04
2.449900000000000091e+02 4.442200000000000000e+04
2.452400000000000091e+02 4.483200000000000000e+04
