#Thorlabs FTS
[SpectrumHeader]
#Date;20200120
#Time;15433797
#GMTTime;14433797
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;50
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;1.010000
#TriggerMode;0
#InterferometerSerial;M00439120
#Source;
#AirMeasureOpt;0
#WnrMin;13242.123047
#WnrMax;30038.648438
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.329044495e+02;8.283388452e-04
3.330110168e+02;1.382430055e-04
3.331175842e+02;6.325978902e-04
3.332241821e+02;3.577947500e-04
3.333307800e+02;6.691214512e-04
3.334373779e+02;2.494826913e-04
3.335439758e+02;7.327763014e-04
3.336506042e+02;1.611138869e-04
3.337572327e+02;6.910044467e-04
3.338638611e+02;3.707597789e-04
3.339704895e+02;8.585382602e-04
3.340771484e+02;3.704423143e-04
3.341838074e+02;7.922700024e-04
3.342904663e+02;2.738586627e-04
3.343971558e+02;5.674751010e-04
3.345038147e+02;2.516098320e-04
3.346105042e+02;7.609651075e-04
3.347172241e+02;3.502692271e-04
3.348239136e+02;7.927489351e-04
3.349306335e+02;3.277828509e-04
3.350373535e+02;7.399244932e-04
3.351440735e+02;3.748996533e-04
3.352508240e+02;7.393701817e-04
3.353575745e+02;2.872309124e-04
3.354643250e+02;6.466386258e-04
3.355710754e+02;2.553297672e-04
3.356778564e+02;7.766658673e-04
3.357846375e+02;4.252713697e-04
3.358914185e+02;8.178211283e-04
3.359982300e+02;1.217507161e-04
3.361050110e+02;8.342716610e-04
3.362118225e+02;3.296847572e-04
3.363186646e+02;7.891486166e-04
3.364254761e+02;3.134750586e-04
3.365323181e+02;6.799988914e-04
3.366391602e+02;3.980048350e-04
3.367460022e+02;7.141552633e-04
3.368528748e+02;3.171412682e-04
3.369597168e+02;7.090732106e-04
3.370666199e+02;1.226483000e-04
3.371734924e+02;6.958308513e-04
3.372803955e+02;3.323554120e-04
3.373872681e+02;5.950515042e-04
3.374942017e+02;2.632762480e-04
3.376011047e+02;7.928538253e-04
3.377080383e+02;2.376325865e-04
3.378149414e+02;6.486133207e-04
3.379219055e+02;3.617851762e-04
3.380288391e+02;8.025672869e-04
3.381358032e+02;2.595328842e-04
3.382427673e+02;9.022710728e-04
3.383497314e+02;4.546290147e-04
3.384567261e+02;6.633789162e-04
3.385636902e+02;3.176561440e-04
3.386706848e+02;6.303588161e-04
3.387777100e+02;3.828676709e-04
3.388847046e+02;8.292068378e-04
3.389917297e+02;3.953477717e-04
3.390987549e+02;6.109490641e-04
3.392057800e+02;4.558810906e-04
3.393128357e+02;7.949080900e-04
3.394198914e+02;4.135210766e-04
3.395269470e+02;7.839674363e-04
3.396340027e+02;2.598998544e-04
3.397410889e+02;7.226392627e-04
3.398481750e+02;4.959673970e-04
3.399552612e+02;8.349700365e-04
3.400623474e+02;2.015346108e-04
3.401694641e+02;8.750129491e-04
3.402765808e+02;3.472646640e-04
3.403836975e+02;8.875732892e-04
3.404908447e+02;3.673766914e-04
3.405979614e+02;7.113981992e-04
3.407051086e+02;3.030086518e-04
3.408122559e+02;8.570716600e-04
3.409194336e+02;4.685002496e-04
3.410266113e+02;8.791264845e-04
3.411337891e+02;3.566486412e-04
3.412409668e+02;7.590542664e-04
3.413481750e+02;2.884810383e-04
3.414553528e+02;8.744190563e-04
3.415625610e+02;4.276728432e-04
3.416697998e+02;8.234419511e-04
3.417770081e+02;3.919810406e-04
3.418842468e+02;6.158545730e-04
3.419914856e+02;2.894200443e-04
