#Thorlabs FTS
[SpectrumHeader]
#Date;20200218
#Time;18125852
#GMTTime;17125852
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;10000
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;4.010000
#TriggerMode;0
#InterferometerSerial;M00439120
#Source;
#AirMeasureOpt;0
#WnrMin;13242.123047
#WnrMax;30038.648438
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.329044495e+02;3.000852594e-04
3.330110168e+02;-2.135422837e-04
3.331175842e+02;2.946590539e-04
3.332241821e+02;-1.849125838e-04
3.333307800e+02;2.493231441e-04
3.334373779e+02;-1.707160845e-04
3.335439758e+02;2.323949011e-04
3.336506042e+02;-1.999970409e-04
3.337572327e+02;2.474708308e-04
3.338638611e+02;-2.087694884e-04
3.339704895e+02;3.201036016e-04
3.340771484e+02;-1.959582878e-04
3.341838074e+02;2.897211525e-04
3.342904663e+02;-1.804160565e-04
3.343971558e+02;3.042939934e-04
3.345038147e+02;-1.929451391e-04
3.346105042e+02;2.899861429e-04
3.347172241e+02;-1.609481260e-04
3.348239136e+02;3.335761721e-04
3.349306335e+02;-2.037938102e-04
3.350373535e+02;3.274032206e-04
3.351440735e+02;-1.619272807e-04
3.352508240e+02;2.811352897e-04
3.353575745e+02;-1.476100297e-04
3.354643250e+02;3.696772037e-04
3.355710754e+02;-2.114960807e-04
3.356778564e+02;2.749207779e-04
3.357846375e+02;-1.086220145e-04
3.358914185e+02;3.550817200e-04
3.359982300e+02;-1.641073322e-04
3.361050110e+02;2.682885679e-04
3.362118225e+02;-1.678802364e-04
3.363186646e+02;3.016130649e-04
3.364254761e+02;-1.544359111e-04
3.365323181e+02;3.035640984e-04
3.366391602e+02;-1.434108126e-04
3.367460022e+02;2.964336891e-04
3.368528748e+02;-1.759207662e-04
3.369597168e+02;3.019649885e-04
3.370666199e+02;-1.911462314e-04
3.371734924e+02;2.641027968e-04
3.372803955e+02;-1.637897949e-04
3.373872681e+02;3.155714658e-04
3.374942017e+02;-1.718384301e-04
3.376011047e+02;3.190287389e-04
3.377080383e+02;-9.722105460e-05
3.378149414e+02;2.913412754e-04
3.379219055e+02;-1.548390719e-04
3.380288391e+02;3.108634846e-04
3.381358032e+02;-1.017861941e-04
3.382427673e+02;2.955532691e-04
3.383497314e+02;-7.136003114e-05
3.384567261e+02;2.963124134e-04
3.385636902e+02;-1.424210350e-04
3.386706848e+02;3.219504433e-04
3.387777100e+02;-9.456898988e-05
3.388847046e+02;2.938626567e-04
3.389917297e+02;-1.363173506e-04
3.390987549e+02;3.512213007e-04
3.392057800e+02;6.453313108e-05
3.393128357e+02;2.706123050e-04
3.394198914e+02;-1.236360986e-04
3.395269470e+02;3.941499745e-04
3.396340027e+02;-1.482133521e-04
3.397410889e+02;3.071350220e-04
3.398481750e+02;-1.301539014e-04
3.399552612e+02;2.933582291e-04
3.400623474e+02;-1.851518464e-04
3.401694641e+02;2.952009963e-04
3.402765808e+02;-1.495836768e-04
3.403836975e+02;3.888170468e-04
3.404908447e+02;-1.317069546e-04
3.405979614e+02;3.115327563e-04
3.407051086e+02;-1.330481900e-04
3.408122559e+02;3.260987287e-04
3.409194336e+02;-1.986774587e-04
3.410266113e+02;3.323401907e-04
3.411337891e+02;-1.517914643e-04
3.412409668e+02;3.135943552e-04
3.413481750e+02;-1.866488601e-04
3.414553528e+02;3.644042008e-04
3.415625610e+02;-1.465451205e-04
3.416697998e+02;3.277811338e-04
3.417770081e+02;-1.485604880e-04
3.418842468e+02;3.014267131e-04
3.419914856e+02;-1.767545327e-04
3.420987549e+02;2.932450734e-04
3.422059937e+02;-1.381540205e-04
3.423132629e+02;3.590381821e-04
3.424205322e+02;-1.161520122e-04
3.425278320e+02;3.161317145e-04
3.426351013e+02;-1.467145630e-04
3.427424011e+02;3.352645726e-04
3.428497009e+02;-1.729964861e-04
3.429570313e+02;3.131348640e-04
3.430643311e+02;-1.175944053e-04
3.431716614e+02;3.331524786e-04
3.432790222e+02;-1.508425776e-04
3.433863525e+02;3.172197903e-04
3.434937134e+02;-1.138706502e-04
3.436010742e+02;2.769026032e-04
3.437084351e+02;-1.364373602e-04
3.438157959e+02;3.265117703e-04
3.439231873e+02;-1.032373257e-04
3.440305786e+02;3.033253015e-04
3.441379700e+02;-1.483804663e-04
3.442453918e+02;3.215277393e-04
3.443528137e+02;-1.656580425e-04
3.444602356e+02;3.768496099e-04
3.445676575e+02;-9.203505033e-05
3.446751099e+02;3.746028233e-04
3.447825317e+02;-1.451718126e-04
3.448899841e+02;2.999247808e-04
3.449974670e+02;-1.964510593e-04
3.451049194e+02;3.290824825e-04
3.452124023e+02;-1.236122043e-04
3.453198853e+02;3.093464184e-04
3.454273987e+02;-9.892335220e-05
3.455348816e+02;3.902822209e-04
3.456423950e+02;-1.573668269e-04
3.457499084e+02;3.355498775e-04
3.458574524e+02;-1.435814338e-04
3.459649658e+02;3.130970581e-04
3.460725098e+02;-1.224834705e-04
3.461800537e+02;3.053498513e-04
3.462876282e+02;-1.560809324e-04
3.463951721e+02;3.172115539e-04
3.465027466e+02;-1.567520376e-04
3.466103210e+02;3.301484976e-04
3.467179260e+02;-1.430349657e-04
3.468255005e+02;3.403445589e-04
3.469331055e+02;-1.880880736e-04
3.470407410e+02;3.075108107e-04
3.471483459e+02;-5.655343557e-05
3.472559814e+02;3.581912315e-04
3.473636169e+02;-1.735223632e-04
3.474712524e+02;3.140975896e-04
3.475788879e+02;-1.350857929e-04
3.476865540e+02;3.270524321e-04
3.477942200e+02;-2.008028678e-04
3.479018860e+02;3.384564188e-04
3.480095825e+02;-1.665582386e-04
3.481172485e+02;3.661103838e-04
3.482249451e+02;-1.737329294e-04
3.483326721e+02;3.067029756e-04
3.484403687e+02;-1.337994472e-04
3.485480957e+02;3.170706332e-04
3.486558228e+02;-5.526868699e-05
3.487635498e+02;2.808159625e-04
3.488713074e+02;-1.562070975e-04
3.489790344e+02;3.249756119e-04
3.490868225e+02;-1.741212036e-04
3.491945801e+02;3.477317805e-04
3.493023376e+02;-1.663607545e-04
3.494101257e+02;3.296919458e-04
3.495179138e+02;-1.516228367e-04
3.496257019e+02;3.513584961e-04
3.497335205e+02;-1.486986148e-04
3.498413391e+02;2.945108572e-04
3.499491577e+02;-1.553724869e-04
3.500569763e+02;3.306071158e-04
3.501648254e+02;-1.208304602e-04
3.502726440e+02;3.438795102e-04
3.503805237e+02;-1.794177224e-04
3.504883728e+02;2.686580701e-04
3.505962219e+02;-1.893578738e-04
3.507041016e+02;2.986615291e-04
3.508119812e+02;-9.312205657e-05
3.509198914e+02;3.187693655e-04
3.510277710e+02;-1.890834537e-04
3.511356812e+02;2.962336293e-04
3.512435913e+02;-2.122133737e-04
3.513515015e+02;3.029896179e-04
3.514594421e+02;-1.331410313e-04
3.515673828e+02;3.252459283e-04
3.516753235e+02;-1.649657061e-04
3.517832642e+02;2.839042863e-04
3.518912354e+02;-1.152528712e-04
3.519992065e+02;3.561018966e-04
3.521071777e+02;-1.425248774e-04
3.522151489e+02;3.132476122e-04
3.523231506e+02;-1.723035966e-04
3.524311523e+02;2.736799070e-04
3.525391541e+02;-1.894102897e-04
3.526471558e+02;3.203642555e-04
3.527551880e+02;-1.554034097e-04
3.528632202e+02;2.817146014e-04
3.529712524e+02;-1.743210159e-04
3.530792847e+02;3.748336458e-04
3.531873474e+02;-1.525919215e-04
3.532953796e+02;3.611743741e-04
3.534034729e+02;-1.644175063e-04
3.535115356e+02;3.359137336e-04
3.536196289e+02;-1.815002324e-04
3.537276917e+02;3.002361627e-04
3.538358154e+02;-1.417713065e-04
3.539439087e+02;2.890744363e-04
3.540520020e+02;-1.650917402e-04
3.541601257e+02;2.962682338e-04
3.542682495e+02;-1.769971714e-04
3.543764038e+02;3.040681768e-04
3.544845276e+02;-1.314077090e-04
3.545926819e+02;3.331236949e-04
3.547008362e+02;-1.880365016e-04
3.548090210e+02;3.158366599e-04
3.549171753e+02;-1.502337400e-04
3.550253601e+02;3.019912401e-04
3.551335449e+02;-1.657948160e-04
3.552417603e+02;3.258146462e-04
3.553499451e+02;-1.169274910e-04
3.554581604e+02;3.708335280e-04
3.555663757e+02;-1.521751983e-04
